,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,uBB,1B,PA,R/PA,league_scalar,lgID,lg_PA,lg_wRC,park_factor,playerID,player_season,stint,teamID,w1B,w2B,w3B,wHBP,wHR,wuBB,yearID,year_lg,year_team,year_wOBA,year_wOBAScale,wOBA,wRAA,wRC+,wRC+_t-1,is_signed,is_unsigned,is_fa,service_time
ramirma03_2010,28,69,8,15,3,0,2,8.0,0.0,0.0,12,22.0,0.0,2.0,0.0,2.0,3.0,12.0,10,85.0,0.115,0.11770830923016405,AL,86434,10174,107,ramirma03,ramirma03_2010,1,TEX,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_AL,2010_TEX,0.321,1.251,0.3150588235294118,-0.40367705835331685,86.82552557711,,False,False,False,
ramirwi01_2009,15,11,6,4,0,1,1,3.0,0.0,0.0,1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2,13.0,0.12,0.12482370343190652,AL,87211,10886,102,ramirwi01,ramirwi01_2009,1,DET,0.895,1.258,1.585,0.737,2.023,0.7070000000000001,2009,2009_AL,2009_DET,0.32899999999999996,1.21,0.46961538461538466,1.5107438016528936,187.31303048795945,,False,False,False,
ramirwi01_2011,20,26,5,6,2,0,0,2.0,0.0,2.0,4,11.0,0.0,0.0,0.0,0.0,0.0,4.0,4,30.0,0.11199999999999999,0.11544987864338338,NL,93114,10750,99,ramirwi01,ramirwi01_2011,1,ATL,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_NL,2011_ATL,0.316,1.264,0.2958666666666667,-0.47784810126582156,84.18521621666179,,True,False,True,
ramirwi01_2013,35,81,5,22,6,1,0,6.0,0.0,0.0,3,23.0,0.0,1.0,0.0,1.0,1.0,3.0,15,86.0,0.11,0.1136459562125951,AL,92401,10501,101,ramirwi01,ramirwi01_2013,1,MIN,0.888,1.271,1.6159999999999999,0.722,2.101,0.69,2013,2013_AL,2013_MIN,0.314,1.2770000000000001,0.2948139534883721,-1.2920908379013318,82.60363242117353,,False,False,False,
ramoswi01_2010,22.0,79.0,5.0,22.0,7.0,0.0,1.0,5.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,2.0,2.0,14.0,82.0,0.115,0.11913029023285701,MULT,93061,11155,100.34146341463415,ramoswi01,ramoswi01_2010,2,MULT,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_NL,2010_WAS,0.321,1.251,0.3125121951219512,-0.5563549160671468,90.50804863550407,,False,False,False,
ramoswi01_2011,113,389,48,104,22,1,15,52.0,0.0,2.0,38,76.0,8.0,2.0,4.0,2.0,19.0,30.0,66,435.0,0.11199999999999999,0.11544987864338338,NL,93114,10750,100,ramoswi01,ramoswi01_2011,1,WAS,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_NL,2011_WAS,0.316,1.264,0.33534988179669034,6.659176093006565,110.2716194113705,90.50804863550407,False,False,False,
ramoswi01_2012,25,83,11,22,2,0,3,10.0,0.0,0.0,12,19.0,2.0,0.0,0.0,1.0,1.0,10.0,17,96.0,0.114,0.11916426045485513,NL,92469,11019,100,ramoswi01,ramoswi01_2012,1,WAS,0.884,1.2570000000000001,1.5930000000000002,0.722,2.0580000000000003,0.691,2012,2012_NL,2012_WAS,0.315,1.245,0.32580851063829785,0.8334273263265813,102.95161836355507,110.2716194113705,False,False,False,
ramoswi01_2013,78,287,29,78,9,0,16,59.0,0.0,1.0,15,42.0,1.0,0.0,0.0,1.0,12.0,14.0,53,303.0,0.11,0.11250129371312917,NL,86959,9783,100,ramoswi01,ramoswi01_2013,1,WAS,0.888,1.271,1.6159999999999999,0.722,2.101,0.69,2013,2013_NL,2013_WAS,0.314,1.2770000000000001,0.33701655629139077,5.461250239852311,113.79773863826276,102.95161836355507,False,False,False,
ramoswi01_2014,88,341,32,91,12,0,11,47.0,0.0,0.0,17,57.0,2.0,0.0,0.0,3.0,17.0,15.0,68,361.0,0.10800000000000001,0.11228414669361825,NL,86575,9721,100,ramoswi01,ramoswi01_2014,1,WAS,0.892,1.2830000000000001,1.635,0.722,2.135,0.6890000000000001,2014,2014_NL,2014_WAS,0.31,1.304,0.306050139275766,-1.0934813814788849,93.48689801125832,113.79773863826276,False,False,False,
ramoswi01_2015,128,475,41,109,16,0,15,68.0,0.0,0.0,21,101.0,2.0,0.0,0.0,8.0,16.0,19.0,78,504.0,0.113,0.11658365615200147,NL,86736,10112,101,ramoswi01,ramoswi01_2015,1,WAS,0.8809999999999999,1.256,1.594,0.718,2.065,0.687,2015,2015_NL,2015_WAS,0.313,1.251,0.2646254980079681,-19.489007996789837,62.788675321919044,93.48689801125832,False,False,False,
ramoswi01_2016,131,482,58,148,25,0,22,80.0,0.0,0.0,35,79.0,2.0,2.0,0.0,4.0,17.0,33.0,101,523.0,0.11800000000000001,0.12316953373083865,NL,87546,10783,102,ramoswi01,ramoswi01_2016,1,WAS,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_NL,2016_WAS,0.318,1.212,0.3614261036468331,18.739151986215926,122.97693588050412,62.788675321919044,True,False,True,6.0470000000000015
ramoswi01_2017,64,208,19,54,6,0,11,35.0,0.0,0.0,10,36.0,2.0,0.0,0.0,3.0,11.0,8.0,37,221.0,0.122,0.12339456998861974,AL,92265,11385,97,ramoswi01,ramoswi01_2017,1,TBA,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_AL,2017_TBA,0.321,1.185,0.30668949771689497,-2.6688784848660037,92.04912888451058,122.97693588050412,False,False,False,7.0470000000000015
ramoswi01_2018,111.0,382.0,39.0,117.0,22.0,1.0,15.0,70.0,0.0,0.0,32.0,80.0,2.0,0.0,0.0,2.0,20.0,30.0,79.0,416.0,0.11699999999999999,0.12022100280967352,MULT,91924,10995,97.72836538461539,ramoswi01,ramoswi01_2018,1,MULT,0.88,1.247,1.578,0.72,2.031,0.69,2018,2018_AL,2018_TBA,0.315,1.226,0.3615869565217391,15.80764593233562,131.1392832294034,92.04912888451058,True,False,True,8.047
randajo01_2006,89,206,23,55,13,0,4,28.0,0.0,0.0,16,26.0,2.0,0.0,2.0,3.0,12.0,14.0,38,227.0,0.126,0.13077833178399392,NL,94664,12380,98,randajo01,randajo01_2006,1,PIT,0.89,1.2409999999999999,1.557,0.737,1.97,0.708,2006,2006_NL,2006_PIT,0.332,1.17,0.3037892376681614,-5.4733701276302265,79.83603697871413,,False,True,True,
ransoco01_2007,19,35,9,8,2,0,1,3.0,0.0,0.0,9,9.0,1.0,2.0,0.0,0.0,1.0,8.0,5,46.0,0.124,0.1298514362562777,NL,95178,12359,99,ransoco01,ransoco01_2007,1,HOU,0.8959999999999999,1.253,1.575,0.741,1.999,0.711,2007,2007_NL,2007_HOU,0.331,1.192,0.35899999999999993,1.0805369127516746,114.53853509357357,,True,False,True,
ransoco01_2008,33,43,9,13,3,0,4,8.0,0.0,0.0,6,12.0,0.0,1.0,1.0,0.0,0.0,6.0,6,51.0,0.12,0.12325895720700082,AL,87304,10761,100,ransoco01,ransoco01_2008,1,NYA,0.8959999999999999,1.2590000000000001,1.587,0.7390000000000001,2.024,0.708,2008,2008_AL,2008_NYA,0.32799999999999996,1.2109999999999999,0.44472,4.915540875309664,175.55166725485364,114.53853509357357,False,False,False,
ransoco01_2009,31,79,11,15,9,1,0,10.0,2.0,0.0,7,25.0,0.0,0.0,0.0,0.0,3.0,7.0,5,86.0,0.12,0.12482370343190652,AL,87211,10886,103,ransoco01,ransoco01_2009,1,NYA,0.895,1.258,1.585,0.737,2.023,0.7070000000000001,2009,2009_AL,2009_NYA,0.32899999999999996,1.21,0.2596627906976744,-4.928099173553718,47.343989653363906,175.55166725485364,True,False,True,
ransoco01_2010,22,42,6,8,0,0,2,5.0,1.0,0.0,3,11.0,0.0,0.0,1.0,0.0,0.0,3.0,6,46.0,0.115,0.11986761371573484,NL,93061,11155,100,ransoco01,ransoco01_2010,1,PHI,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_NL,2010_PHI,0.321,1.251,0.2581555555555556,-2.3108268940403227,54.03013435459115,47.343989653363906,True,False,True,
ransoco01_2011,12,33,3,5,2,0,1,4.0,1.0,0.0,3,9.0,0.0,1.0,0.0,0.0,3.0,3.0,2,37.0,0.11199999999999999,0.11544987864338338,NL,93114,10750,104,ransoco01,ransoco01_2011,1,ARI,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_NL,2011_ARI,0.316,1.264,0.24902702702702703,-1.9604430379746833,47.23699467555632,54.03013435459115,True,False,True,
ransoco01_2012,90.0,246.0,29.0,54.0,14.0,0.0,11.0,42.0,0.0,1.0,30.0,109.0,0.0,3.0,3.0,0.0,6.0,30.0,29.0,282.0,0.114,0.11916426045485513,MULT,92469,11019,103.31205673758866,ransoco01,ransoco01_2012,2,MULT,0.884,1.2570000000000001,1.5930000000000002,0.722,2.0580000000000003,0.691,2012,2012_NL,2012_MIL,0.315,1.245,0.31816487455197134,0.716863151530858,94.63099322057215,47.23699467555632,True,False,True,
ransoco01_2013,62.0,169.0,21.0,32.0,10.0,1.0,9.0,20.0,0.0,0.0,22.0,62.0,0.0,1.0,1.0,0.0,4.0,22.0,12.0,193.0,0.11,0.11250129371312917,MULT,86959,9783,99.71502590673575,ransoco01,ransoco01_2013,1,MULT,0.888,1.271,1.6159999999999999,0.722,2.101,0.69,2013,2013_NL,2013_SDN,0.314,1.2770000000000001,0.311421875,-0.38964614330461816,96.26074153823853,94.63099322057215,False,True,True,
rasmuco01_2009,147,474,72,119,22,2,16,52.0,3.0,1.0,36,95.0,3.0,3.0,5.0,2.0,5.0,33.0,79,520.0,0.12,0.1230072463768116,NL,93840,11543,97,rasmuco01,rasmuco01_2009,1,SLN,0.895,1.258,1.585,0.737,2.023,0.7070000000000001,2009,2009_NL,2009_SLN,0.32899999999999996,1.21,0.311447265625,-7.543323863636336,88.6887652296158,,False,False,False,
rasmuco01_2010,144,464,85,128,28,3,23,66.0,12.0,8.0,63,148.0,9.0,1.0,2.0,4.0,5.0,54.0,74,534.0,0.115,0.11986761371573484,NL,93061,11155,97,rasmuco01,rasmuco01_2010,1,SLN,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_NL,2010_SLN,0.321,1.251,0.3687495219885278,20.382289961529846,130.66004859025827,88.6887652296158,False,False,False,
rasmuco01_2011,129.0,471.0,75.0,106.0,24.0,6.0,14.0,53.0,5.0,2.0,50.0,116.0,2.0,0.0,2.0,3.0,10.0,48.0,62.0,526.0,0.11199999999999999,0.11569873370399131,MULT,93114,10750,98.33079847908745,rasmuco01,rasmuco01_2011,1,MULT,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_NL,2011_SLN,0.316,1.264,0.3023793103448276,-5.668103448275848,89.10524802995324,130.66004859025827,False,False,False,
rasmuco01_2012,151,565,75,126,21,5,23,75.0,4.0,3.0,47,149.0,5.0,7.0,2.0,4.0,7.0,42.0,77,625.0,0.114,0.1169271652854995,AL,85797,10032,103,rasmuco01,rasmuco01_2012,1,TOR,0.884,1.2570000000000001,1.5930000000000002,0.722,2.0580000000000003,0.691,2012,2012_AL,2012_TOR,0.315,1.245,0.2974757281553398,-8.797325223222996,82.53366906416485,89.10524802995324,False,False,False,
rasmuco01_2013,118,417,57,115,26,1,22,66.0,0.0,1.0,37,135.0,0.0,3.0,0.0,1.0,4.0,37.0,66,458.0,0.11,0.1136459562125951,AL,92401,10501,102,rasmuco01,rasmuco01_2013,1,TOR,0.888,1.271,1.6159999999999999,0.722,2.101,0.69,2013,2013_AL,2013_TOR,0.314,1.2770000000000001,0.36503930131004364,18.305403288958484,130.02497790193934,82.53366906416485,False,False,False,
rasmuco01_2014,104,346,45,78,21,1,18,40.0,4.0,0.0,29,124.0,2.0,1.0,0.0,0.0,1.0,27.0,38,376.0,0.10800000000000001,0.10994838512969053,AL,91834,10097,102,rasmuco01,rasmuco01_2014,1,TOR,0.892,1.2830000000000001,1.635,0.722,2.135,0.6890000000000001,2014,2014_AL,2014_TOR,0.31,1.304,0.32146791443850264,3.306699255273769,104.2620251109138,130.02497790193934,True,False,True,
rasmuco01_2015,137,432,67,103,23,2,25,61.0,2.0,1.0,47,154.0,0.0,2.0,1.0,3.0,6.0,47.0,53,485.0,0.113,0.11578947368421053,AL,91485,10593,97,rasmuco01,rasmuco01_2015,1,HOU,0.8809999999999999,1.256,1.594,0.718,2.065,0.687,2015,2015_AL,2015_HOU,0.313,1.251,0.3390888429752067,10.114379570723619,118.52924665827075,104.2620251109138,True,False,True,7.0
rasmuco01_2016,107,369,38,76,10,0,15,54.0,4.0,1.0,43,121.0,0.0,0.0,1.0,4.0,5.0,43.0,51,417.0,0.11800000000000001,0.12008028623789162,AL,91672,11008,96,rasmuco01,rasmuco01_2016,1,HOU,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_AL,2016_HOU,0.318,1.212,0.28157692307692306,-12.531702208682415,77.1716650895635,118.52924665827075,True,False,True,8.0
rasmuco01_2017,37,121,17,34,7,1,9,23.0,1.0,0.0,7,45.0,2.0,0.0,0.0,1.0,1.0,5.0,17,129.0,0.122,0.12339456998861974,AL,92265,11385,97,rasmuco01,rasmuco01_2017,1,TBA,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_AL,2017_TBA,0.321,1.185,0.3651181102362205,4.802730987740457,132.0078126518895,77.1716650895635,True,False,True,8.103
rasmuco01_2018,18,45,5,6,1,0,1,1.0,0.0,0.0,3,19.0,0.0,1.0,0.0,0.0,0.0,3.0,4,49.0,0.11699999999999999,0.11960967755972325,AL,91924,10995,102,rasmuco01,rasmuco01_2018,1,BAL,0.88,1.247,1.578,0.72,2.031,0.69,2018,2018_AL,2018_BAL,0.315,1.226,0.19567346938775512,-4.769168026101141,14.48882785842891,132.0078126518895,False,True,True,9.028
raynojo01_2010,11,10,1,2,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11.0,0.115,0.11986761371573484,NL,93061,11155,97,raynojo01,raynojo01_2010,1,PIT,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_NL,2010_PIT,0.321,1.251,0.22645454545454546,-0.8313349320543566,35.76787403780573,,False,False,False,
readra01_2017,8,11,1,3,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0,0.122,0.12856540517133316,NL,87753,11282,102,readra01,readra01_2017,1,WAS,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_NL,2017_WAS,0.321,1.185,0.2391818181818182,-0.759493670886076,39.29137917095145,,False,False,False,
realmjt01_2014,11,29,4,7,1,1,0,9.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,2.0,1.0,5,30.0,0.10800000000000001,0.11228414669361825,NL,86575,9721,98,realmjt01,realmjt01_2014,1,MIA,0.892,1.2830000000000001,1.635,0.722,2.135,0.6890000000000001,2014,2014_NL,2014_MIA,0.31,1.304,0.26890000000000003,-0.9455521472392631,70.03802175796756,,False,False,False,
realmjt01_2015,126,441,49,114,21,7,10,47.0,8.0,4.0,19,70.0,2.0,2.0,1.0,4.0,11.0,17.0,76,467.0,0.113,0.11658365615200147,NL,86736,10112,97,realmjt01,realmjt01_2015,1,MIA,0.8809999999999999,1.256,1.594,0.718,2.065,0.687,2015,2015_NL,2015_MIA,0.313,1.251,0.2979633620689655,-5.613197373135978,89.52395975192783,70.03802175796756,False,False,False,
realmjt01_2016,137,509,60,154,31,0,11,48.0,12.0,4.0,28,100.0,1.0,5.0,0.0,3.0,12.0,27.0,112,545.0,0.11800000000000001,0.12316953373083865,NL,87546,10783,95,realmjt01,realmjt01_2016,1,MIA,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_NL,2016_MIA,0.318,1.212,0.3332077205882353,6.838455215006785,110.78033675591948,89.52395975192783,False,False,False,
realmjt01_2017,141,532,68,148,31,5,17,65.0,8.0,2.0,36,106.0,4.0,8.0,0.0,3.0,13.0,32.0,95,579.0,0.122,0.12856540517133316,NL,87753,11282,95,realmjt01,realmjt01_2017,1,MIA,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_NL,2017_MIA,0.321,1.185,0.3319773913043478,5.363636763896507,106.84337763399247,110.78033675591948,False,False,False,
realmjt01_2018,125,477,74,132,30,3,21,74.0,3.0,2.0,38,104.0,0.0,10.0,0.0,4.0,9.0,38.0,78,529.0,0.11699999999999999,0.12212761126248865,NL,88080,10757,95,realmjt01,realmjt01_2018,1,MIA,0.88,1.247,1.578,0.72,2.031,0.69,2018,2018_NL,2018_MIA,0.315,1.226,0.3532230623818526,16.492659053833616,126.11975920830317,106.84337763399247,False,False,False,
reckean01_2011,5,17,3,3,1,0,0,0.0,0.0,0.0,4,7.0,0.0,0.0,0.0,0.0,0.0,4.0,2,21.0,0.11199999999999999,0.11638486265681029,AL,86171,10029,97,reckean01,reckean01_2011,1,OAK,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_AL,2011_OAK,0.316,1.264,0.27742857142857147,-0.6408227848101259,72.9000553490718,,False,False,False,
reckean01_2012,22.0,49.0,4.0,7.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,15.0,0.0,2.0,1.0,0.0,1.0,6.0,4.0,58.0,0.114,0.11773714801923171,MULT,85797,10032,98.8103448275862,reckean01,reckean01_2012,1,MULT,0.884,1.2570000000000001,1.5930000000000002,0.722,2.0580000000000003,0.691,2012,2012_AL,2012_OAK,0.315,1.245,0.2403157894736842,-3.479264426125555,47.027544098220915,72.9000553490718,False,False,False,
reckean01_2014,58,174,18,35,9,0,7,27.0,1.0,1.0,10,64.0,0.0,1.0,2.0,2.0,2.0,10.0,19,189.0,0.10800000000000001,0.11228414669361825,NL,86575,9721,95,reckean01,reckean01_2014,1,NYN,0.892,1.2830000000000001,1.635,0.722,2.135,0.6890000000000001,2014,2014_NL,2014_NYN,0.31,1.304,0.27300534759358286,-5.361954988353404,75.72740256779515,,False,False,False,
reckean01_2015,32,80,6,10,1,0,2,5.0,1.0,0.0,11,35.0,2.0,1.0,0.0,0.0,1.0,9.0,7,92.0,0.113,0.11658365615200147,NL,86736,10112,95,reckean01,reckean01_2015,1,NYN,0.8809999999999999,1.256,1.594,0.718,2.065,0.687,2015,2015_NL,2015_NYN,0.313,1.251,0.20504444444444445,-7.9391775468514085,27.752253574777303,75.72740256779515,True,False,True,
reckean01_2016,33,90,6,25,8,0,2,15.0,1.0,0.0,16,22.0,1.0,2.0,3.0,1.0,0.0,15.0,15,112.0,0.11800000000000001,0.12316953373083865,NL,87546,10783,99,reckean01,reckean01_2016,1,ATL,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_NL,2016_ATL,0.318,1.212,0.3605833333333333,3.9350935093509327,125.28647206992795,27.752253574777303,False,False,False,
reckean01_2017,6,7,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.0,0.122,0.12856540517133316,NL,87753,11282,101,reckean01,reckean01_2017,1,ATL,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_NL,2017_ATL,0.321,1.185,0.12528571428571428,-1.1561181434599157,-34.51918867353558,125.28647206992795,True,False,True,
reddijo01_2009,27,59,5,10,4,0,2,4.0,0.0,0.0,2,17.0,0.0,1.0,0.0,0.0,0.0,2.0,4,62.0,0.12,0.12482370343190652,AL,87211,10886,105,reddijo01,reddijo01_2009,1,BOS,0.895,1.258,1.585,0.737,2.023,0.7070000000000001,2009,2009_AL,2009_BOS,0.32899999999999996,1.21,0.23885483870967744,-4.619008264462807,31.64452392951203,,False,False,False,
reddijo01_2010,29,62,5,12,3,1,1,5.0,1.0,0.0,1,15.0,0.0,0.0,0.0,0.0,1.0,1.0,7,63.0,0.115,0.11770830923016405,AL,86434,10174,105,reddijo01,reddijo01_2010,1,BOS,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_AL,2010_BOS,0.321,1.251,0.22946031746031745,-4.609912070343727,30.649316747624717,31.64452392951203,False,False,False,
reddijo01_2011,87,254,41,71,18,3,7,28.0,1.0,2.0,19,50.0,1.0,1.0,0.0,4.0,1.0,18.0,43,278.0,0.11199999999999999,0.11638486265681029,AL,86171,10029,104,reddijo01,reddijo01_2011,1,BOS,0.89,1.27,1.611,0.726,2.086,0.6940000000000001,2011,2011_AL,2011_BOS,0.316,1.264,0.3385667870036101,4.963264863135763,107.72317625222362,30.649316747624717,False,False,False,
reddijo01_2012,156,611,85,148,29,5,32,85.0,11.0,1.0,55,151.0,8.0,2.0,1.0,4.0,15.0,47.0,82,673.0,0.114,0.1169271652854995,AL,85797,10032,97,reddijo01,reddijo01_2012,1,OAK,0.884,1.2570000000000001,1.5930000000000002,0.722,2.0580000000000003,0.691,2012,2012_AL,2012_OAK,0.315,1.245,0.3263298192771084,6.124472589151774,108.20433056642895,107.72317625222362,False,False,False,
reddijo01_2013,114,385,54,87,19,2,12,56.0,9.0,2.0,46,86.0,1.0,2.0,1.0,7.0,4.0,45.0,54,441.0,0.11,0.1136459562125951,AL,92401,10501,97,reddijo01,reddijo01_2013,1,OAK,0.888,1.271,1.6159999999999999,0.722,2.101,0.69,2013,2013_AL,2013_OAK,0.314,1.2770000000000001,0.30305011389521636,-3.781440698676263,92.15048914036294,108.20433056642895,False,False,False,
reddijo01_2014,109,363,53,96,16,7,12,54.0,1.0,1.0,28,63.0,0.0,1.0,0.0,3.0,3.0,28.0,61,395.0,0.10800000000000001,0.10994838512969053,AL,91834,10097,96,reddijo01,reddijo01_2014,1,OAK,0.892,1.2830000000000001,1.635,0.722,2.135,0.6890000000000001,2014,2014_AL,2014_OAK,0.31,1.304,0.3342253164556962,7.338190184049078,119.05376919731673,92.15048914036294,False,False,False,
reddijo01_2015,149,526,67,143,25,4,20,77.0,10.0,2.0,49,65.0,1.0,0.0,1.0,2.0,7.0,48.0,94,578.0,0.113,0.11578947368421053,AL,91485,10593,98,reddijo01,reddijo01_2015,1,OAK,0.8809999999999999,1.256,1.594,0.718,2.065,0.687,2015,2015_AL,2015_OAK,0.313,1.251,0.33830902777777777,11.693539612754238,117.0149868388118,119.05376919731673,False,False,False,
reddijo01_2016,115.0,398.0,53.0,112.0,17.0,1.0,10.0,37.0,8.0,3.0,39.0,56.0,5.0,0.0,0.0,1.0,8.0,34.0,84.0,438.0,0.11800000000000001,0.1212510969315656,MULT,91672,11008,97.2420091324201,reddijo01,reddijo01_2016,1,MULT,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_AL,2016_OAK,0.318,1.212,0.3235080831408776,1.99054489744586,103.75085707329717,117.0149868388118,True,False,True,6.05
reddijo01_2017,134,477,77,150,34,4,13,82.0,7.0,3.0,43,72.0,1.0,0.0,1.0,12.0,9.0,42.0,99,533.0,0.122,0.12339456998861974,AL,92265,11385,96,reddijo01,reddijo01_2017,1,HOU,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_AL,2017_HOU,0.321,1.185,0.3573728813559322,16.360123006507898,127.69963432012351,103.75085707329717,False,False,False,7.05
reddijo01_2018,134,433,63,105,13,2,17,47.0,7.0,2.0,49,77.0,3.0,0.0,1.0,2.0,9.0,46.0,73,485.0,0.11699999999999999,0.11960967755972325,AL,91924,10995,96,reddijo01,reddijo01_2018,1,HOU,0.88,1.247,1.578,0.72,2.031,0.69,2018,2018_AL,2018_HOU,0.315,1.226,0.31158835758835757,-1.34963015468726,99.40437917629905,127.69963432012351,False,False,False,8.05
redmati01_2007,40,132,23,42,9,2,2,16.0,7.0,1.0,5,18.0,0.0,0.0,1.0,1.0,2.0,5.0,29,139.0,0.124,0.12542717703130535,AL,87493,10974,100,redmati01,redmati01_2007,1,BAL,0.8959999999999999,1.253,1.575,0.741,1.999,0.711,2007,2007_AL,2007_BAL,0.331,1.192,0.3475652173913043,1.9316822293551144,109.94187840277588,,False,False,False,
redmomi01_2006,47,179,20,61,13,0,0,23.0,0.0,0.0,4,18.0,0.0,4.0,1.0,2.0,9.0,4.0,48,190.0,0.126,0.12917959225723738,AL,87359,11285,98,redmomi01,redmomi01_2006,1,MIN,0.89,1.2409999999999999,1.557,0.737,1.97,0.708,2006,2006_AL,2006_MIN,0.332,1.17,0.34197354497354493,1.6196355085243876,106.08827216328997,,False,False,False,8.129
redmomi01_2007,82,272,23,80,13,0,1,38.0,0.0,0.0,18,23.0,3.0,5.0,0.0,3.0,9.0,15.0,66,298.0,0.124,0.12542717703130535,AL,87493,10974,98,redmomi01,redmomi01_2007,1,MIN,0.8959999999999999,1.253,1.575,0.741,1.999,0.711,2007,2007_AL,2007_MIN,0.331,1.192,0.31116610169491526,-4.958474576271188,87.57338414954889,106.08827216328997,False,False,False,9.129
redmomi01_2008,38,129,14,37,6,0,0,12.0,0.0,0.0,5,11.0,0.0,2.0,0.0,1.0,5.0,5.0,31,137.0,0.12,0.12325895720700082,AL,87304,10761,98,redmomi01,redmomi01_2008,1,MIN,0.8959999999999999,1.2590000000000001,1.587,0.7390000000000001,2.024,0.708,2008,2008_AL,2008_MIN,0.32799999999999996,1.2109999999999999,0.2945109489051095,-3.788604459124687,76.86739771292103,87.57338414954889,False,False,False,10.129
redmomi01_2009,45,135,9,32,5,1,0,7.0,0.0,0.0,11,19.0,0.0,1.0,0.0,0.0,8.0,11.0,26,147.0,0.12,0.12482370343190652,AL,87211,10886,98,redmomi01,redmomi01_2009,1,MIN,0.895,1.258,1.585,0.737,2.023,0.7070000000000001,2009,2009_AL,2009_MIN,0.32899999999999996,1.21,0.2697891156462585,-7.19338842975206,58.855315786793064,76.86739771292103,True,False,True,
redmomi01_2010,22,63,7,13,4,0,0,5.0,0.0,0.0,2,10.0,0.0,1.0,2.0,0.0,2.0,2.0,9,68.0,0.115,0.11770830923016405,AL,86434,10174,97,redmomi01,redmomi01_2010,1,CLE,0.895,1.27,1.608,0.732,2.072,0.701,2010,2010_AL,2010_CLE,0.321,1.251,0.23134848484848486,-4.873143909115132,39.747507452610265,58.855315786793064,False,False,False,
reedaj01_2016,45,122,11,20,3,0,3,8.0,0.0,0.0,18,48.0,0.0,0.0,0.0,1.0,1.0,18.0,14,141.0,0.11800000000000001,0.12008028623789162,AL,91672,11008,96,reedaj01,reedaj01_2016,1,HOU,0.878,1.242,1.569,0.721,2.015,0.691,2016,2016_AL,2016_HOU,0.318,1.212,0.24468794326241133,-8.52887788778878,51.824913390559736,,False,False,False,
reedaj01_2017,2,6,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.122,0.12339456998861974,AL,92265,11385,96,reedaj01,reedaj01_2017,1,HOU,0.877,1.232,1.5519999999999998,0.723,1.98,0.693,2017,2017_AL,2017_HOU,0.321,1.185,0.0,-1.6253164556962023,-116.70373822984936,51.824913390559736,False,False,False,
reedaj01_2018,1,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.11699999999999999,0.11960967755972325,AL,91924,10995,96,reedaj01,reedaj01_2018,1,HOU,0.88,1.247,1.578,0.72,2.031,0.69,2018,2018_AL,2018_HOU,0.315,1.226,0.0,-0.7707993474714518,-113.07873959971423,-116.70373822984936,False,False,False,
reeder01_2006,42,41,6,4,0,0,0,0.0,3.0,1.0,2,10.0,1.0,2.0,2.0,0.0,1.0,1.0,4,47.0,0.126,0.13077833178399392,NL,94664,12380,98,reeder01,reeder01_2006,1,FLO,0.89,1.2409999999999999,1.557,0.737,1.97,0.708,2006,2006_NL,2006_FLO,0.332,1.17,0.1305,-8.094444444444445,-33.41702071441393,,False,False,False,
